BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Shoaib Akhtar,5,1,10,0,2.00,25,1,0,1,0
Abdul Razzaq,5,1,23,0,4.60,18,2,0,0,0
Umar Gul,4.1,0,12,2,2.88,19,1,0,1,1
Abdur Rehman,7,1,18,0,2.57,29,0,1,0,0
Shahid Afridi,8,3,16,5,2.00,40,2,0,0,0
Mohammad Hafeez,4,1,26,1,6.50,16,2,2,1,0
